sale_price,sq_ft,acreage
234900,2070,0.16
548400,3579,0.24
125000,1248,0.03
417000,3025,0.2
417000,3731,0.25
450000,3586,0.38
86400,1565,0.08
218000,2130,0.16
264000,2220,0.17
362600,3291,0.17
401300,2537,0.19
635000,3843,0.27
459000,2729,0.33
285000,1945,0.4
101000,1565,0.07
171000,1365,0.09
157000,1358,0.1
276500,1954,0.14
260000,2095,0.18
228000,2263,0.2
339900,2483,0.2
225000,1828,0.21
443600,3250,0.21
444000,3005,0.36
156900,1540,0.08
213300,1777,0.09
346300,3014,0.1
204000,1720,0.14
255000,2237,0.21
505000,3075,0.51
249900,2128,0.14
235000,2034,0.18
250000,2206,0.19
260000,2091,0.19
370500,2736,0.24
459500,3309,0.27
325000,2208,1.03
282000,2576,0.19
370000,3485,0.26
345000,3135,0.1
315800,2638,0.15
325300,2836,0.15
241000,1878,0.17
271000,2159,0.25
436700,2797,0.33
429000,2673,0.35
498000,3257,0.7
57200,1512,0.99
109500,1412,0.03
228600,1777,0.08
240000,2274,0.09
290000,2312,0.1
233000,2178,0.15
304600,2563,0.15
519000,3834,0.15
290000,2091,0.17
361400,2592,0.17
394800,2410,0.17
430000,3182,0.17
360000,2809,0.19
451200,3170,0.19
235000,2066,0.23
422400,3577,0.23
422400,3606,0.23
481000,3117,0.23
269900,2115,0.3
394500,2654,0.3
585000,3627,0.34
318500,2776,0.38
590000,4073,0.39
53000,,1.79
581000,3769,2.16
266900,2300,0.1
283000,3293,0.14
345000,2601,0.16
345000,2601,0.17
365000,3251,0.2
328000,2907,0.21
317000,2615,0.22
655300,3250,0.24
360000,2692,0.34
983800,4896,0.46
270000,2680,1.01
124900,1640,0.03
252600,2159,0.27
387000,3394,0.49
120000,1260,1.3
300000,2456,0.11
365000,2675,0.17
295000,2496,0.18
329900,2700,0.15
338000,2582,0.16
82000,1565,0.09
94000,1565,0.07
250000,1996,0.08
185000,1544,0.1
164500,1595,0.12
447300,3073,0.17
266000,2222,0.19
284900,2321,0.19
230000,2025,0.2
460000,3312,0.27
460000,3312,0.28
389500,2954,0.35
425000,2956,0.46
355000,2464,1.12
357500,2906,0.22
489000,3416,0.24
496500,3694,0.3
303000,2722,0.33
420000,3190,0.49
383000,3036,0.62
66000,1035,0.03
192400,1887,0.09
350000,3127,0.1
265000,2686,0.11
319200,2433,0.11
210000,1828,0.13
338000,2775,0.22
380400,3358,0.19
351000,2744,0.2
449000,3344,0.23
298000,2281,0.26
160000,1760,0.02
346600,2927,0.1
240000,1822,0.13
330000,2466,0.15
175000,1160,0.16
340000,2581,0.24
387800,2992,0.33
352400,2473,0.11
162300,1546,0.12
229000,1828,0.13
285000,2128,0.13
365300,2049,0.14
209000,1709,0.15
334900,2525,0.16
338000,2638,0.17
201500,2547,0.22
476900,3323,0.29
571300,3297,0.3
445000,2918,0.37
282000,2535,0.42
584900,4379,0.51
498000,3390,0.56
299300,2352,0.1
309000,2437,0.12
265000,2421,0.14
389000,3282,0.18
335000,2448,0.27
470000,3305,0.33
585000,3631,0.36
262000,2120,0.16
643500,3302,0.26
526000,3742,0.27
143000,1253,0.03
197500,1696,0.03
175000,1502,0.14
381000,3283,0.21
381000,3373,0.21
405000,3277,0.26
475000,3300,0.26
585000,3796,0.33
360000,2699,0.41
294900,2141,0.53
50000,2052,1.42
232200,1422,0.09
225000,1828,0.1
202000,1440,0.15
276000,2220,0.24
410200,3159,0.24
325000,2389,0.42
341500,2750,0.1
230000,1816,0.12
265000,2446,0.15
273000,2624,0.15
227000,1930,0.18
256000,2357,0.21
322000,2706,0.22
421900,4277,0.22
143000,1043,0.11
219000,1720,0.18
336500,2838,0.18
219000,1720,0.19
557000,4014,0.35
299000,2673,0.11
375000,3001,0.23
330000,2565,0.1
172500,1502,0.11
393000,3113,0.15
339900,2602,0.2
371500,2771,0.22
295000,2071,0.23
390000,2827,0.46
175000,1760,0.02
177500,1546,0.11
210000,1828,0.12
275000,2072,0.14
245000,1914,0.15
230000,1649,0.16
456200,4279,0.2
447500,3117,0.22
540000,3826,0.24
644000,3996,0.24
290500,2543,0.15
329000,2678,0.15
330000,2179,0.16
212500,1729,0.17
330000,2179,0.17
219900,1699,0.19
310000,2439,0.19
385000,2904,0.21
300000,2400,0.22
477100,2942,0.23
250000,1879,0.24
535000,3869,0.51
274900,2547,0.1
207000,1699,0.17
270000,2314,0.18
385000,4412,0.22
405000,4307,0.22
272500,2410,0.23
385000,2750,0.23
472900,3569,0.23
475000,3145,0.23
485000,3305,0.51
500000,3320,0.51
338400,2998,0.1
278000,2199,0.15
465000,4171,0.27
368000,3061,0.3
455000,3163,0.59
182000,1760,0.02
207500,1706,0.12
259600,2026,0.14
301400,2377,0.14
287000,2340,0.17
370000,2834,0.19
387500,2673,0.21
303000,2393,0.22
409700,3133,0.25
385000,3012,0.34
479000,3109,0.51
318000,2862,0.1
287500,2946,0.26
306700,2645,0.15
344000,3022,0.6
306000,924,9.6
342300,2953,0.1
350000,2561,0.32
181400,2900,4.16
118000,1383,0.03
319700,2794,0.1
472700,2692,0.23
470000,4147,0.27
352900,2660,0.19
204500,2084,0.06
314000,2924,0.2
466400,4277,0.2
375000,2675,0.27
299900,2594,0.12
346200,2049,0.14
180000,1473,0.15
259700,2046,0.15
316000,2840,0.24
528000,3992,0.33
287000,2286,1.03
140000,1253,0.03
595000,5127,0.36
542000,3992,0.42
320000,2932,0.11
327100,2432,0.16
277900,2210,0.17
314000,2231,0.17
373500,3193,0.18
325000,2834,0.19
324000,2702,0.2
310000,2710,0.21
288500,2683,0.26
220000,1876,0.34
640000,3586,0.43
431500,4993,0.49
270000,1962,0.11
174000,1335,0.12
354800,2558,0.14
334900,2833,0.15
275000,2411,0.16
270000,2887,0.18
215000,2508,0.2
359000,2478,0.2
449400,3589,0.22
261500,2180,0.26
538700,3983,0.57
350000,2773,1.03
270000,2014,0.14
290000,2042,0.16
522000,3574,0.41
910700,4385,0.49
324900,2801,0.1
269600,2276,0.15
345000,2528,0.15
415000,3502,0.28
472000,3162,0.6
275500,2276,0.13
256200,2026,0.18
255000,1997,0.09
240000,2000,0.14
262000,2319,0.17
329000,2732,0.18
304900,2690,0.23
505000,3362,0.41
536800,3462,0.5
150000,1782,0.91
409000,3106,0.13
50100,1812,0.16
293500,2651,0.16
293500,2658,0.16
375000,2544,0.17
340000,2614,0.2
385000,2948,0.26
385000,3306,0.26
872300,4323,0.42
117000,1248,0.03
340000,2904,0.19
568100,3825,0.51
490000,4307,0.6
306000,2727,0.35
345000,2924,0.22
520500,3449,0.4
287500,2084,0.17
210000,1722,0.2
409500,2461,0.23
215000,1720,0.25
352500,2480,0.25
120500,1383,0.03
421000,3090,0.19
467700,3095,0.23
614900,3994,0.27
382000,3163,0.3
408400,2589,0.76
392000,3488,0.21
490000,3145,0.34
313300,2819,0.13
388500,2935,0.26
285000,2022,0.1
302300,2493,0.16
379400,3238,0.25
535000,3820,0.41
288600,2543,0.14
278600,2010,0.17
185000,1759,0.23
889900,4768,0.31
220000,1900,1.23
251500,1956,0.1
319200,2697,0.1
174000,1517,0.11
334900,2833,0.16
252000,1991,0.24
487000,3128,0.51
357500,3431,0.13
65000,2048,2.5
324000,2911,0.11
268000,2319,0.19
589700,2922,0.28
221000,2128,0.14
519200,3923,0.21
275200,2470,0.17
160000,1540,0.07
215000,1776,0.1
301500,2480,0.13
317500,2414,0.14
285000,2421,0.15
259000,2166,0.18
252000,2029,0.2
273000,2319,0.21
287000,2552,0.21
118000,1216,0.02
119900,1248,0.03
267600,2046,0.15
239900,2321,0.16
347800,2345,0.16
320000,2565,0.17
250000,2276,0.18
279200,2042,0.18
366400,3908,0.21
738000,4565,0.37
495500,3480,0.39
205000,1638,1.03
470000,3506,1.19
420000,2154,6.1
121000,1383,0.03
202000,1644,0.15
309500,2880,0.15
123714,1383,0.03
250000,2834,0.19
332200,2275,0.14
469400,3085,0.23
614100,3688,0.27
261500,1984,0.14
245000,1848,10.03
330000,2806,0.13
225000,2090,0.15
114500,1248,0.03
331500,2593,0.14
320000,2534,0.16
70000,2189,0.24
385000,2811,0.27
391000,3003,0.29
730000,5799,0.5
261000,2220,0.1
152000,1189,0.11
461000,3453,0.25
304200,2563,0.19
321000,2362,0.1
242500,2006,0.12
371300,2684,0.19
147000,2238,0.25
305000,2904,0.27
327500,2414,0.3
570000,3651,0.38
510000,4504,0.5
348000,2558,0.15
237500,1956,0.16
364900,2847,0.16
297500,2543,0.41
477200,3151,0.21
208000,1830,0.15
219000,1720,0.12
327000,2275,0.14
373000,3242,0.15
366500,2882,0.4
345000,2622,0.23
556000,4131,0.51
115000,924,1.11
300000,2400,0.1
285000,2682,0.14
350000,2901,0.14
435000,4388,0.24
114000,1248,0.03
175000,1544,0.1
174000,1544,0.11
175000,1544,0.11
308500,2880,0.14
431500,3239,0.17
279900,2280,0.19
435000,3073,0.24
415000,2813,0.38
250000,2441,1
150000,1540,0.06
256700,2026,0.14
251000,2343,0.17
335000,2554,0.17
384200,3580,0.18
110000,1248,0.03
309200,2650,0.14
291900,2801,0.16
358300,3134,0.2
276800,2739,0.36
325700,2939,0.11
284100,2010,0.13
301900,2543,0.2
348000,3228,0.21
178000,1760,0.02
271400,2005,0.1
205000,1656,0.13
365000,2952,0.13
496100,3332,0.26
200000,1472,0.16
527000,3190,0.16
442000,3442,0.49
482000,3466,0.59
330000,2973,0.63
253800,2026,0.19
205000,1751,0.14
212500,1969,0.15
233000,1836,0.13
220000,1930,0.19
460000,4082,0.62
125000,1294,1
294000,2692,0.14
352000,2779,0.15
118000,2651,0.26
529700,3842,0.28
454000,3136,0.73
205000,1609,0.12
609900,3557,0.49
360000,2729,0.24
399000,3024,0.73
203000,1702,0.03
392200,3069,0.2
110000,1383,0.03
345000,2550,0.24
705000,4698,0.4
195000,1544,0.11
273000,2319,0.22
193000,1559,0.24
122000,1383,0.03
102000,1152,4.99
245000,1956,0.12
167900,1548,0.16
113000,1782,1.19
640000,3629,5.67
315000,2961,5
210000,2030,0.14
261400,2026,0.14
285000,2667,0.14
217900,2021,0.18
432700,3539,0.23
485000,3714,0.39
101000,2820,0.47
337500,2480,0.06
235000,1955,0.14
273500,2628,0.15
462400,3211,0.21
510000,4148,0.21
145000,1597,2.54
162500,1536,0.11
267300,2069,0.13
249800,1813,0.15
366500,3402,0.15
237500,2398,0.23
322200,2624,0.27
289700,1984,0.13
405000,2992,0.19
427200,3172,0.18
377000,3939,0.23
155000,1720,0.14
514000,3508,0.24
305500,2624,0.27
252000,1957,0.15
426000,3283,0.24
448000,3107,0.24
399000,2798,0.35
190000,1828,0.14
290000,2134,0.21
155000,2128,1.94
317500,2861,0.27
259000,2250,0.38
325000,2335,0.15
190200,2074,0.18
275000,2717,0.19
245000,2365,0.26
516000,3970,0.27
259500,2686,0.1
183000,1540,0.08
170000,1472,0.11
170000,1744,0.14
200000,1476,0.15
359886,2736,0.15
306500,3077,0.2
230000,1864,0.21
360000,2469,0.24
265000,2297,0.31
265000,1827,1.44
223000,1710,0.13
279600,2624,0.24
495000,3803,0.21
355000,2387,0.39
450000,3493,0.52
395000,3560,0.17
318500,2656,0.15
475800,4068,0.24
163000,1358,0.13
525000,3196,0.24
290000,2820,0.47
580000,3874,0.57
80000,1352,1.47
164000,1351,0.11
193000,1356,0.12
401000,4365,0.23
251900,2323,0.1
454000,3675,0.4
280500,2588,0.14
439900,3386,1.17
267900,2624,0.15
174500,1558,0.15
245000,2319,0.25
320000,2862,0.13
324600,2932,0.14
234900,2186,0.17
451000,2929,0.23
274900,2624,0.24
168000,1600,0.14
339900,2446,0.15
231200,2498,0.21
340000,2987,0.32
378700,2589,0.76
569700,3964,0.36
207000,1771,0.17
222000,1986,0.18
375000,3070,0.16
520500,3405,0.33
125000,1404,1
160000,1312,0.15
422500,2615,0.19
216000,1828,0.1
480000,3690,0.63
207500,1584,0.12
346500,3286,0.15
220000,1747,0.2
290000,2849,0.1
249900,2000,0.11
263600,2312,0.13
199000,1613,0.16
325000,2593,0.19
526800,3921,0.21
305700,2620,0.23
552200,3148,0.29
261200,1967,0.11
275800,2312,0.12
162500,1480,0.15
408400,3054,0.17
237000,2438,0.4
214000,1769,0.25
355000,3395,0.27
375000,3338,0.15
196900,1533,0.15
169900,1506,0.16
235000,2012,0.18
352500,2948,0.2
180000,1698,0.13
269000,2390,0.21
503300,4071,0.21
620000,4693,0.53
385000,2626,0.19
310000,2781,0.35
302700,3076,0.47
255000,2410,0.15
316000,2545,0.17
537800,3988,0.21
324000,2823,0.36
156000,1239,0.11
181000,1565,0.12
180000,1802,0.14
210000,2449,0.23
369800,3198,0.13
235000,1891,0.21
194000,1584,0.1
305000,2630,0.17
400900,2582,0.22
313500,2552,0.26
237500,1996,0.08
233900,2127,0.18
309000,2895,0.17
250000,2127,0.26
240000,1788,0.58
114000,3911,0.6
244700,1992,0.1
379300,3034,0.17
232000,2464,0.14
324000,2701,0.21
218000,2307,0.22
245000,2561,0.21
231000,2203,0.36
164000,1468,0.11
132500,1188,0.12
258800,1904,0.13
219000,1816,0.19
272000,2304,0.38
460000,3785,0.38
147000,1212,0.12
206000,1696,0.12
418400,3550,0.19
374900,2526,0.34
163000,1467,0.12
250000,2294,0.29
327000,2437,0.4
170000,2102,0.11
147500,1689,0.13
170000,1644,0.17
262000,2328,0.25
61600,2068,0.29
430000,3441,0.29
714100,4015,0.29
330000,2761,0.33
170000,1558,0.11
339000,2747,0.18
212000,1847,0.19
197000,2048,0.2
222000,1833,0.16
234000,3033,0.18
405000,3192,0.17
257000,1798,0.16
335000,2700,0.21
285000,2388,0.22
311500,2486,0.11
248400,1904,0.12
290000,2644,0.25
410000,2919,0.36
700000,3431,1.17
178500,1298,0.1
325000,2906,0.21
296000,2786,0.11
344000,2552,0.29
490000,3309,0.51
295000,2686,0.51
215000,2177,0.18
393500,3070,0.19
255000,1928,0.11
232000,1882,0.1
178000,1546,0.14
414300,3624,0.15
236000,2581,0.17
359800,2266,0.17
393900,3890,0.19
514800,3492,0.21
429900,2998,0.39
567500,3790,0.59
264000,2595,0.1
145000,1368,0.12
335000,2940,0.16
412600,3595,0.22
210000,2227,0.37
220000,2303,0.23
232200,3070,0.13
295000,3131,0.83
267300,2309,0.1
459900,3561,0.18
265000,2326,0.21
240000,1950,0.34
195000,1906,0.14
181000,1788,0.15
306000,2390,0.15
201000,1874,0.19
306100,2361,0.19
353000,3198,0.15
275000,2413,0.34
170000,1493,0.13
415000,3485,0.21
446000,3285,1.36
446000,3635,0.71
81000,2117,0.24
415000,2976,0.27
220000,2066,0.15
316500,2410,0.19
257000,2203,0.25
179500,1631,0.13
412000,3054,0.15
488700,2983,0.23
343000,2277,0.27
319300,2407,0.11
380000,4062,0.57
180000,1646,0.16
336500,2745,0.26
235000,2050,0.29
309000,3175,0.44
176000,1938,0.13
330000,3190,0.32
625000,4093,0.51
159900,1272,0.2
574400,3755,0.27
386400,3566,0.18
468500,3113,0.35
305800,2857,0.13
200000,1809,0.14
216500,2413,0.15
455000,3081,0.21
650200,3855,0.34
432000,3059,0.64
125000,1182,0.1
308800,2684,0.13
467700,3597,0.22
205000,2467,0.23
745800,4682,0.32
245000,2014,0.28
560000,4021,1.63
228500,1996,0.11
327400,2442,0.11
260000,1971,0.14
390000,3169,0.21
424900,3357,0.61
161500,1698,0.13
218000,1688,0.14
252000,2178,0.22
179900,1567,0.13
380100,3358,0.17
295000,2924,0.19
461000,3990,0.27
252000,2294,0.29
490000,3085,0.51
226000,2427,0.23
144000,1408,0.15
199000,2080,0.16
276700,2241,0.26
165000,1466,0.1
126000,1488,0.12
266900,2300,0.09
265000,2312,0.1
250000,2336,0.08
350000,2322,0.21
338000,2487,0.17
375100,2967,0.17
519000,3656,0.26
300000,3236,0.57
425000,3083,0.24
475000,3502,0.47
286400,2069,0.13
370200,3351,0.15
257500,2222,0.19
305700,2717,0.2
425000,3439,0.45
245000,2429,0.57
239500,2002,0.15
324500,2390,0.18
265000,2154,0.28
150000,1263,0.09
699800,3821,0.34
163000,1496,0.12
160000,1662,0.13
176000,1810,0.13
382000,2989,0.15
428000,2942,0.23
377100,3282,0.24
443600,3186,0.24
177000,1611,0.39
172500,1469,0.13
290000,2400,0.2
580000,4821,0.84
242000,2180,0.2
221000,2205,0.15
274500,2191,0.21
225000,2146,0.32
349900,2968,0.15
279000,2321,0.18
360000,2955,0.37
323000,4089,0.51
118000,1292,0.09
168500,1460,0.14
873300,3989,0.34
380000,3300,0.43
180000,1239,0.11
170000,1786,0.13
549100,3703,0.21
335000,3020,0.66
305000,2573,0.23
456000,3180,0.28
250800,2312,0.12
146000,1195,0.14
150000,1494,0.14
250000,2514,0.19
299000,2390,0.19
315000,2700,0.21
340000,1856,1.1
149000,1228,0.13
450000,3398,0.51
220000,2203,0.21
248000,2380,0.22
559000,3412,0.24
633000,4484,0.37
328000,2658,0.18
309000,2475,0.25
474500,3328,0.29
354500,3053,0.2
264000,2377,0.21
280000,1917,0.22
468500,3489,0.22
489700,3735,0.23
311000,2748,0.29
292500,2490,0.24
245000,2159,0.2
390000,2964,0.41
180000,1827,0.13
291000,2614,0.16
335000,2566,0.21
235800,2091,0.19
239000,1896,0.23
339000,2737,0.32
620000,3562,0.72
192000,1548,0.1
137000,1212,0.11
160000,1314,0.11
155000,1826,0.15
332000,2901,0.15
245000,2177,0.19
322500,2636,0.35
442000,3252,0.51
240000,1944,0.11
375000,2515,0.17
165000,1587,0.18
518800,4008,0.23
339900,2995,0.24
685000,4007,0.48
182000,1895,0.13
215000,1650,0.16
297000,2455,0.22
555000,3695,0.37
175000,1494,0.15
355000,3294,0.19
575000,3738,0.27
306000,2861,0.13
157000,1343,0.15
215000,1804,0.17
282500,2379,0.18
272000,2120,0.22
288000,2672,0.4
270000,2265,0.1
315700,2708,0.14
215000,1840,0.16
161700,2984,0.19
293000,2281,0.22
350000,2974,0.26
407900,3230,0.29
310000,2807,0.16
349900,2955,0.23
305000,2568,0.28
565000,3703,0.37
401400,3581,0.18
147800,2828,0.22
334300,3188,0.19
477300,3168,0.21
299000,2459,0.23
476500,3275,0.24
344000,2914,0.25
321000,2610,0.35
361400,2738,0.17
310100,3260,0.26
160000,1323,0.11
207000,1763,0.15
420000,2924,0.27
460000,3320,0.28
535000,4819,1.42
255000,2309,0.09
345000,2561,0.17
462000,3133,0.21
331000,2451,0.25
258800,1921,0.11
325600,2938,0.11
317000,2283,0.17
157000,1366,0.18
214000,2205,0.2
285000,2578,0.21
421400,3665,0.23
598000,3940,0.24
220900,2004,0.26
340000,3058,0.88
220000,2145,0.13
324000,2751,0.22
342000,2949,0.1
178000,1833,0.13
312900,2634,0.14
438900,4213,0.15
212000,2192,0.19
337000,2719,0.23
315000,3285,0.25
370000,2796,0.54
95000,1188,0.12
423800,3268,0.17
321500,2626,0.21
217500,2080,0.15
225000,2190,0.15
320000,2304,0.28
519900,3507,0.36
180000,1720,0.14
255000,2353,0.18
220000,2203,0.23
240000,2197,0.27
159000,1611,0.41
303100,2495,0.11
135000,1158,0.13
170000,1498,0.13
338900,2654,0.13
276000,2364,0.17
425000,3016,0.42
600000,4035,0.85
407000,2852,0.96
242800,1996,0.09
185500,2069,0.13
412000,3854,0.22
332600,2924,0.23
543800,3647,0.26
379900,2573,0.51
375000,2902,0.75
246500,2315,0.21
339900,2811,0.13
210000,1699,0.14
265000,2357,0.16
300500,2738,0.19
330000,2547,0.22
613900,4066,0.23
115000,1452,0.12
178000,1476,0.12
204000,1835,0.13
310000,3256,0.26
188000,1871,0.4
350000,2944,0.44
256800,1921,0.12
170000,1696,0.13
275000,1904,0.13
149000,1490,0.14
185000,2015,0.18
235000,2014,0.22
330000,2842,0.27
432000,3563,0.41
240000,1970,0.1
258300,1921,0.12
370000,2801,0.13
319000,2597,0.15
423800,3042,0.17
339200,2958,0.11
145000,1283,0.12
187000,1969,0.14
219000,1712,0.14
319800,2390,0.19
298000,2697,0.22
444500,2811,0.23
360000,4375,0.33
395000,3081,0.46
332500,2931,0.11
160000,1810,0.13
457100,3665,0.19
473600,2942,0.21
205000,1822,0.22
234000,2383,0.25
207000,2022,0.1
260000,3291,0.15
147000,1298,0.1
183000,1917,0.12
205000,2228,0.18
155000,2650,0.22
381000,3151,0.15
370000,2509,0.16
430000,3426,0.22
410000,3081,0.23
478900,3704,0.28
135000,752,2.57
132000,1262,0.11
233000,1776,0.12
339000,3127,0.12
150000,1360,0.15
309000,2684,0.18
562000,3614,0.41
560000,3983,0.51
430000,3176,0.59
470000,3634,0.21
107000,1366,0.11
145000,1182,0.14
190000,2196,0.18
234400,2043,0.2
272000,2807,0.24
399000,2901,0.27
278000,2924,0.28
266000,2207,0.52
646500,3825,0.3
181000,1470,0.11
378000,3030,0.2
292000,2720,0.23
415000,3438,0.25
390000,2892,0.62
130000,1330,0.14
308600,2359,0.14
304600,2686,0.17
272500,2550,0.25
249900,2672,0.28
305000,2719,0.29
372000,2968,0.46
174900,1706,0.52
334000,2516,0.14
342700,2784,0.21
312000,2281,0.29
385000,2672,0.33
540000,4520,0.34
295000,2544,0.09
231000,2140,0.14
265000,2205,0.18
363900,3351,0.25
188000,1766,0.39
357500,2772,0.16
234000,2178,0.17
440000,3484,0.34
259900,1902,0.47
